,inout_travelling,operator,network_type,rating,calldrop_category,latitude,longitude,state_name,month,year
1517,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
1518,Indoor,VI,4G,1,Call Dropped,-1.0,-1.0,NA ,12,2021
1519,Outdoor,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
1520,Indoor,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
1521,Travelling,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
1522,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
1523,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
1524,Travelling,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
1525,Indoor,VI,2G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
1526,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
1527,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
1528,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
1529,Outdoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
1530,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
1531,Outdoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
1532,Outdoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
1533,Indoor,VI,2G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
1534,Indoor,VI,2G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
1535,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
1536,Indoor,VI,Unknown,5,Satisfactory,-1.0,-1.0,NA ,12,2021
1537,Outdoor,BSNL,3G,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
1538,Indoor,RJio,4G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
1539,Indoor,RJio,4G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
1540,Outdoor,RJio,4G,4,Satisfactory,-1.0,-1.0,NA ,12,2021
1541,Indoor,BSNL,3G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
1542,Indoor,Airtel,Unknown,5,Satisfactory,-1.0,-1.0,NA ,12,2021
1543,Indoor,Airtel,4G,2,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
1544,Outdoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,12,2021
1545,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
1546,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
1547,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
1548,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
1549,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
1550,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
1551,Indoor,VI,Unknown,3,Satisfactory,-1.0,-1.0,NA ,12,2021
1552,Indoor,RJio,4G,1,Call Dropped,-1.0,-1.0,NA ,12,2021
1553,Indoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
1554,Indoor,RJio,4G,1,Call Dropped,-1.0,-1.0,NA ,12,2021
1555,Indoor,Airtel,Unknown,2,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
1556,Indoor,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
1557,Outdoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,12,2021
1558,Indoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,12,2021
1559,Outdoor,Airtel,4G,3,Call Dropped,-1.0,-1.0,NA ,12,2021
1560,Outdoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
1561,Indoor,RJio,Unknown,1,Call Dropped,-1.0,-1.0,NA ,12,2021
1562,Outdoor,RJio,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
1563,Indoor,VI,4G,1,Call Dropped,-1.0,-1.0,NA ,12,2021
1564,Outdoor,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
1565,Indoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
1566,Indoor,Airtel,Unknown,2,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
1567,Indoor,VI,4G,5,Satisfactory,26.20578474,78.18940034,NA ,12,2021
1568,Indoor,VI,Unknown,5,Satisfactory,26.20578474,78.18940034,NA ,12,2021
1569,Indoor,VI,4G,5,Satisfactory,26.20578474,78.18940034,NA ,12,2021
1570,Indoor,VI,Unknown,5,Satisfactory,26.20578474,78.18940034,NA ,12,2021
1571,Indoor,RJio,4G,5,Satisfactory,24.21891825,88.55115258,NA ,12,2021
1572,Indoor,RJio,4G,5,Satisfactory,24.21891825,88.55115258,NA ,12,2021
1573,Indoor,Airtel,Unknown,3,Poor Voice Quality,18.45206816,73.8513356,NA ,12,2021
1574,Indoor,RJio,4G,5,Satisfactory,28.66445333,77.25579,NA ,12,2021
1575,Indoor,VI,4G,5,Satisfactory,18.98609,73.12942,NA ,12,2021
1576,Indoor,Airtel,Unknown,2,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
1577,Indoor,VI,4G,4,Satisfactory,21.12301024,79.06810066,NA ,12,2021
1578,Outdoor,RJio,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
1579,Indoor,RJio,4G,1,Call Dropped,-1.0,-1.0,NA ,12,2021
1580,Indoor,RJio,4G,1,Call Dropped,-1.0,-1.0,NA ,12,2021
1581,Outdoor,RJio,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
1582,Travelling,RJio,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
1583,Indoor,VI,4G,5,Satisfactory,26.2057373,78.1894395,NA ,12,2021
1584,Travelling,VI,4G,4,Satisfactory,21.11922526,79.069061,NA ,12,2021
1585,Outdoor,RJio,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
1586,Indoor,VI,Unknown,4,Satisfactory,20.92975231,78.97056226,NA ,12,2021
1587,Indoor,BSNL,3G,1,Call Dropped,23.07390342,87.90137266,NA ,12,2021
1588,Indoor,BSNL,3G,4,Satisfactory,23.07390342,87.90137266,NA ,12,2021
1589,Indoor,BSNL,3G,4,Satisfactory,23.07390342,87.90137266,NA ,12,2021
1590,Indoor,RJio,4G,1,Call Dropped,25.92052903,94.62898877,NA ,12,2021
1591,Indoor,RJio,4G,1,Call Dropped,25.92037681,94.62884378,NA ,12,2021
1592,Outdoor,RJio,4G,4,Satisfactory,20.90794063,77.75014976,NA ,12,2021
1593,Indoor,VI,4G,1,Call Dropped,-1.0,-1.0,NA ,12,2021
1594,Indoor,VI,4G,5,Satisfactory,23.1635603,77.4458616,NA ,12,2021
1595,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
1596,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
1597,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
1598,Indoor,VI,3G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
1599,Indoor,VI,3G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
1600,Indoor,VI,Unknown,5,Satisfactory,-1.0,-1.0,NA ,12,2021
1601,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
1602,Indoor,Airtel,Unknown,4,Satisfactory,21.18547483,72.8107441,NA ,12,2021
1603,Indoor,RJio,4G,5,Satisfactory,24.21901577,88.55117597,NA ,12,2021
1604,Indoor,Airtel,4G,4,Satisfactory,12.9357237,77.6946631,NA ,12,2021
1605,Indoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
1606,Indoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
1607,Indoor,Airtel,Unknown,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
1608,Outdoor,BSNL,3G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
1609,Outdoor,Airtel,4G,5,Satisfactory,10.30301713,76.22314148,NA ,12,2021
1610,Indoor,VI,4G,5,Satisfactory,26.2057297,78.1894337,NA ,12,2021
1611,Indoor,VI,4G,5,Satisfactory,26.2057458,78.1894707,NA ,12,2021
1612,Indoor,VI,4G,5,Satisfactory,26.20572318,78.18943747,NA ,12,2021
1613,Indoor,VI,4G,5,Satisfactory,26.20572318,78.18943747,NA ,12,2021
1614,Indoor,VI,4G,2,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
1615,Indoor,VI,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
1616,Indoor,VI,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
1617,Indoor,VI,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
1618,Travelling,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,11,2021
1619,Indoor,RJio,4G,3,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
1620,Indoor,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
1621,Indoor,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
1622,Indoor,VI,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
1623,Indoor,VI,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
1624,Travelling,Airtel,4G,1,Call Dropped,-1.0,-1.0,NA ,11,2021
1625,Indoor,VI,Unknown,2,Call Dropped,-1.0,-1.0,NA ,11,2021
1626,Indoor,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
1627,Indoor,VI,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
1628,Outdoor,VI,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
1629,Indoor,VI,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
1630,Indoor,RJio,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
1631,Indoor,RJio,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
1632,Indoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,11,2021
1633,Outdoor,VI,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
1634,Indoor,BSNL,3G,5,Satisfactory,-1.0,-1.0,NA ,11,2021
1635,Indoor,Airtel,4G,1,Call Dropped,-1.0,-1.0,NA ,11,2021
1636,Indoor,VI,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
1637,Indoor,VI,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
1638,Indoor,VI,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
1639,Indoor,Airtel,4G,1,Call Dropped,-1.0,-1.0,NA ,11,2021
1640,Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA ,11,2021
1641,Indoor,RJio,4G,1,Call Dropped,-1.0,-1.0,NA ,11,2021
1642,Indoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,11,2021
1643,Indoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,11,2021
1644,Indoor,BSNL,3G,5,Satisfactory,-1.0,-1.0,NA ,11,2021
1645,Travelling,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
1646,Travelling,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
1647,Indoor,VI,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
1648,Indoor,VI,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
1649,Indoor,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
1650,Indoor,VI,4G,1,Call Dropped,-1.0,-1.0,NA ,11,2021
1651,Indoor,BSNL,3G,1,Call Dropped,-1.0,-1.0,NA ,11,2021
1652,Indoor,BSNL,3G,1,Call Dropped,-1.0,-1.0,NA ,11,2021
1653,Travelling,BSNL,2G,2,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
1654,Travelling,BSNL,2G,1,Call Dropped,-1.0,-1.0,NA ,11,2021
1655,Indoor,BSNL,2G,1,Call Dropped,-1.0,-1.0,NA ,11,2021
1656,Indoor,BSNL,3G,1,Call Dropped,-1.0,-1.0,NA ,11,2021
1657,Travelling,BSNL,2G,1,Call Dropped,-1.0,-1.0,NA ,11,2021
1658,Indoor,BSNL,2G,1,Call Dropped,-1.0,-1.0,NA ,11,2021
1659,Travelling,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
1660,Indoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,11,2021
1661,Indoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,11,2021
1662,Indoor,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
1663,Travelling,RJio,4G,1,Call Dropped,-1.0,-1.0,NA ,11,2021
1664,Indoor,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
1665,Indoor,RJio,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
1666,Indoor,Airtel,2G,5,Satisfactory,-1.0,-1.0,NA ,11,2021
1667,Travelling,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
1668,Indoor,VI,4G,2,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
1669,Indoor,VI,Unknown,2,Call Dropped,-1.0,-1.0,NA ,11,2021
1670,Travelling,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
1671,Indoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,11,2021
1672,Indoor,RJio,Unknown,1,Call Dropped,-1.0,-1.0,NA ,11,2021
1673,Indoor,Airtel,Unknown,2,Call Dropped,-1.0,-1.0,NA ,11,2021
1674,Outdoor,Airtel,4G,1,Call Dropped,-1.0,-1.0,NA ,11,2021
1675,Indoor,VI,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
1676,Indoor,VI,Unknown,4,Satisfactory,-1.0,-1.0,NA ,11,2021
1677,Indoor,VI,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
1678,Indoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,11,2021
1679,Indoor,BSNL,3G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
1680,Travelling,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
1681,Outdoor,RJio,Unknown,5,Satisfactory,-1.0,-1.0,NA ,11,2021
1682,Indoor,RJio,4G,3,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
1683,Travelling,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
1684,Outdoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,11,2021
1685,Travelling,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
1686,Travelling,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
1687,Travelling,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
1688,Travelling,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
1689,Travelling,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
1690,Indoor,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
1691,Indoor,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
1692,Indoor,Airtel,2G,2,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
1693,Indoor,BSNL,3G,5,Satisfactory,-1.0,-1.0,NA ,11,2021
1694,Indoor,Airtel,Unknown,2,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
1695,Indoor,RJio,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
1696,Indoor,RJio,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
1697,Indoor,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
1698,Indoor,VI,4G,1,Call Dropped,-1.0,-1.0,NA ,11,2021
1699,Indoor,RJio,Unknown,5,Satisfactory,-1.0,-1.0,NA ,11,2021
1700,Indoor,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
1701,Travelling,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
1702,Indoor,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
1703,Travelling,Airtel,Unknown,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
1704,Indoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,11,2021
1705,Indoor,VI,3G,3,Satisfactory,-1.0,-1.0,NA ,11,2021
1706,Indoor,VI,3G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
1707,Indoor,Airtel,2G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
1708,Outdoor,RJio,Unknown,5,Satisfactory,-1.0,-1.0,NA ,11,2021
1709,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,11,2021
1710,Indoor,Airtel,Unknown,1,Call Dropped,-1.0,-1.0,NA ,11,2021
1711,Outdoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,11,2021
1712,Travelling,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,11,2021
1713,Indoor,RJio,4G,2,Call Dropped,-1.0,-1.0,NA ,11,2021
1714,Indoor,VI,Unknown,1,Call Dropped,-1.0,-1.0,NA ,11,2021
1715,Indoor,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
1716,Indoor,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
1717,Indoor,RJio,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
1718,Indoor,BSNL,3G,3,Satisfactory,-1.0,-1.0,NA ,1,2022
1719,Indoor,Airtel,4G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
1720,Indoor,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
1721,Indoor,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
1722,Indoor,VI,4G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
1723,Indoor,RJio,4G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
1724,Outdoor,RJio,Unknown,3,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
1725,Indoor,VI,Unknown,5,Satisfactory,-1.0,-1.0,NA ,1,2022
1726,Outdoor,RJio,Unknown,5,Satisfactory,-1.0,-1.0,NA ,1,2022
1727,Outdoor,RJio,Unknown,5,Satisfactory,-1.0,-1.0,NA ,1,2022
1728,Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
1729,Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
1730,Indoor,VI,2G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
1731,Outdoor,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
1732,Indoor,RJio,4G,3,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
1733,Indoor,VI,2G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
1734,Indoor,VI,2G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
1735,Indoor,VI,2G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
1736,Indoor,VI,2G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
1737,Indoor,VI,2G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
1738,Indoor,VI,2G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
1739,Indoor,VI,2G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
1740,Indoor,VI,2G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
1741,Outdoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
1742,Indoor,VI,2G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
1743,Outdoor,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
1744,Outdoor,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
1745,Outdoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
1746,Indoor,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
1747,Outdoor,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
1748,Indoor,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
1749,Indoor,Airtel,Unknown,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
1750,Indoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
1751,Indoor,RJio,4G,2,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
1752,Indoor,RJio,4G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
1753,Indoor,RJio,4G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
1754,Outdoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,1,2022
1755,Outdoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,1,2022
1756,Indoor,BSNL,3G,3,Satisfactory,-1.0,-1.0,NA ,1,2022
1757,Indoor,RJio,Unknown,4,Satisfactory,-1.0,-1.0,NA ,1,2022
1758,Indoor,RJio,4G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
1759,Indoor,VI,Unknown,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
1760,Outdoor,VI,3G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
1761,Indoor,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
1762,Outdoor,RJio,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
1763,Outdoor,RJio,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
1764,Outdoor,BSNL,3G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
1765,Indoor,Airtel,Unknown,4,Satisfactory,-1.0,-1.0,NA ,1,2022
1766,Indoor,BSNL,3G,3,Satisfactory,-1.0,-1.0,NA ,1,2022
1767,Indoor,RJio,4G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
1768,Outdoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,1,2022
1769,Indoor,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
1770,Outdoor,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
1771,Indoor,Airtel,Unknown,2,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
1772,Outdoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
1773,Outdoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
1774,Indoor,VI,4G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
1775,Outdoor,VI,2G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
1776,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
1777,Travelling,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
1778,Outdoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
1779,Indoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
1780,Outdoor,BSNL,2G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
1781,Outdoor,BSNL,3G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
1782,Outdoor,BSNL,3G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
1783,Indoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,1,2022
1784,Indoor,RJio,4G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
1785,Indoor,RJio,4G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
1786,Outdoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,1,2022
1787,Travelling,Airtel,4G,2,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
1788,Outdoor,RJio,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
1789,Indoor,VI,4G,4,Satisfactory,-1.0,-1.0,NA ,1,2022
1790,Indoor,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
1791,Indoor,Airtel,Unknown,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
1792,Outdoor,Airtel,4G,4,Satisfactory,-1.0,-1.0,NA ,1,2022
1793,Indoor,BSNL,3G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
1794,Indoor,RJio,4G,3,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
1795,Outdoor,BSNL,Unknown,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
1796,Outdoor,BSNL,3G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
1797,Indoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,1,2022
1798,Indoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,1,2022
1799,Indoor,VI,Unknown,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
1800,Indoor,VI,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
1801,Indoor,VI,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
1802,Outdoor,RJio,Unknown,5,Satisfactory,-1.0,-1.0,NA ,11,2021
1803,Indoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,11,2021
1804,Indoor,VI,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
1805,Indoor,RJio,4G,1,Call Dropped,-1.0,-1.0,NA ,11,2021
1806,Indoor,RJio,4G,1,Call Dropped,-1.0,-1.0,NA ,11,2021
1807,Outdoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,11,2021
1808,Indoor,RJio,Unknown,5,Satisfactory,-1.0,-1.0,NA ,11,2021
1809,Indoor,RJio,4G,1,Call Dropped,-1.0,-1.0,NA ,11,2021
1810,Indoor,VI,Unknown,5,Satisfactory,-1.0,-1.0,NA ,11,2021
1811,Outdoor,RJio,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
1812,Indoor,VI,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
1813,Outdoor,VI,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
1814,Outdoor,VI,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
1815,Outdoor,Airtel,4G,3,Call Dropped,-1.0,-1.0,NA ,11,2021
1816,Indoor,VI,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
1817,Indoor,VI,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
1818,Indoor,VI,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
1819,Indoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,11,2021
1820,Indoor,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
1821,Indoor,Airtel,2G,5,Satisfactory,-1.0,-1.0,NA ,11,2021
1822,Indoor,Airtel,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
1823,Indoor,VI,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
1824,Indoor,BSNL,3G,1,Call Dropped,-1.0,-1.0,NA ,11,2021
1825,Indoor,BSNL,3G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
1826,Indoor,BSNL,3G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
1827,Indoor,BSNL,3G,1,Call Dropped,-1.0,-1.0,NA ,11,2021
1828,Indoor,VI,4G,1,Call Dropped,-1.0,-1.0,NA ,11,2021
1829,Outdoor,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA ,11,2021
1830,Indoor,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA ,11,2021
1831,Indoor,BSNL,3G,5,Satisfactory,-1.0,-1.0,NA ,11,2021
